commodity_desc,source_desc,year,asd_code,AREA_HARVESTED,AREA_PLANTED,PRODUCTION,Planted_Yield,YIELD,irr,fips,crops,dday-12,dday-11,dday-10,dday-9,dday-8,dday-7,dday-6,dday-5,dday-4,dday-3,dday-2,dday-1,dday0,dday1,dday2,dday3,dday4,dday5,dday6,dday7,dday8,dday9,dday10,dday11,dday12,dday13,dday14,dday15,dday16,dday17,dday18,dday19,dday20,dday21,dday22,dday23,dday24,dday25,dday26,dday27,dday28,dday29,dday30,dday31,dday32,dday33,dday34,dday35,dday36,dday37,dday38,dday39,dday40,dday41,fdday-20,fdday-19,fdday-18,fdday-17,fdday-16,fdday-15,fdday-14,fdday-13,fdday-12,fdday-11,fdday-10,fdday-9,fdday-8,fdday-7,fdday-6,fdday-5,fdday-4,fdday-3,fdday-2,fdday-1,fdday0,fdday1,fdday2,fdday3,fdday4,fdday5,fdday6,fdday7,fdday8,fdday9,fdday10,fdday11,fdday12,fdday13,fdday14,fdday15,fdday16,fdday17,fdday18,fdday19,fdday20,fdday21,fdday22,fdday23,fdday24,prec,tAvg,tMin,tMax,PI_10,PI_5,BIN_-12,BIN_-11,BIN_-10,BIN_-9,BIN_-8,BIN_-7,BIN_-6,BIN_-5,BIN_-4,BIN_-3,BIN_-2,BIN_-1,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,BIN_30,BIN_31,BIN_32,BIN_33,BIN_34,BIN_35,BIN_36,BIN_37,BIN_38,BIN_39,BIN_40,BIN_41,BIN_42,BIN_43,BIN_44,BIN_45,BIN_crops
RICE,SURVEY,1991,10,9400,9600,48880000,5091.666667,5200,1,28135,RICE,6298.600509,6126.600512,5954.600514,5782.600508,5610.600517,5438.60051,5266.600507,5094.600516,4922.600524,4750.600537,4578.600549,4406.600543,4234.600547,4062.60055,3890.600554,3718.600558,3546.600561,3374.600572,3202.613108,3030.680908,2859.019213,2687.910456,2517.638262,2348.602572,2180.830394,2014.463205,1849.931357,1687.286663,1526.882417,1369.385074,1215.471446,1065.590571,920.5649536,781.9210747,654.023939,541.1175424,442.4841303,355.6435114,279.0178414,212.2249528,154.900354,106.7070954,68.29481114,39.41646318,19.99045816,8.791053185,3.093703434,0.633096542,0.0287058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03E-06,0.012539512,0.080335859,0.418637523,1.309876455,3.037679807,6.001986415,10.22980433,15.86261211,23.33076053,32.68606285,44.28181336,58.78446676,76.87083508,98.98995662,125.9643352,159.3204543,203.4233111,262.516911,335.883496,779.6129178,24.6197706,6.792958,36.177494,0.602567991,0.43753523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067790199,0.172394577,0.32919721,0.587491042,0.763463591,0.88474091,1.18471916,1.354161206,1.692241316,2.31101592,2.469405263,2.734437368,3.538148057,4.413576573,6.340429625,9.569035924,11.51382901,11.0748481,10.8166475,11.50856503,11.65488498,11.39492112,13.14847513,12.5154733,13.03566402,11.57854924,7.417282333,4.476891251,2.853708507,0.598012544,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,10,17000,17500,93500000,5342.857143,5500,1,28143,RICE,6278.892437,6106.892436,5934.892429,5762.892426,5590.892421,5418.892426,5246.892427,5074.8924,4902.892389,4730.89238,4558.892366,4386.892356,4214.892349,4042.892341,3870.892334,3698.892327,3526.892319,3354.89232,3182.937543,3011.176088,2839.771043,2669.03353,2499.006736,2330.313081,2163.066178,1997.379011,1833.454527,1671.396589,1512.014039,1355.602106,1202.974342,1054.859837,912.1100749,776.3736803,651.5816312,540.8516913,443.7493503,358.4151822,282.9714585,216.8342319,159.7044637,111.5155439,72.50494649,43.46277614,23.63746844,11.32677697,4.717590489,1.362670805,0.136476345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69E-06,0.045238581,0.283790962,0.878753346,2.141247662,4.114461696,7.420814036,12.17391826,18.486759,26.56228163,36.50435178,49.12180782,64.70988312,84.08212676,107.9676285,137.2178744,173.4814876,220.689443,281.95951,356.8571773,677.9156861,24.50518813,5.634543,36.68944,0.661709346,0.4671975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054454368,0.09674982,0.279333941,0.346301778,0.629751217,0.872511406,1.015266997,1.271064878,1.464011022,2.082137755,2.166642151,2.38682911,3.166126413,4.034082965,5.000070556,6.76526697,9.338195067,11.10523998,11.13537947,10.36974914,10.68110177,10.88675168,11.41604389,11.75738459,13.80084451,12.66577402,10.12689613,8.107567246,4.377223589,2.963716785,1.473904599,0.163626186,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,40,30000,30500,176100000,5773.770492,5870,1,28151,RICE,6381.036386,6209.036373,6037.036372,5865.03638,5693.036373,5521.036352,5349.036359,5177.036358,5005.036347,4833.036349,4661.036351,4489.036326,4317.036321,4145.036316,3973.036311,3801.036307,3629.036302,3457.036297,3285.036292,3113.037465,2941.06735,2769.361712,2598.239961,2427.773822,2258.505328,2090.702501,1924.447135,1759.873365,1597.304442,1437.295089,1280.317226,1127.152872,978.2587744,834.8868368,700.1691402,579.245701,473.4742752,380.9534811,299.9592307,229.5913808,169.2986419,118.74551,77.76995882,46.86694352,25.26008783,11.77526789,4.520101501,1.217681566,0.160406115,0.000753852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001177669,0.03106783,0.325434042,1.20368827,2.737554201,5.469065446,9.666243086,15.41088128,22.83711633,32.26819806,44.25885,59.28099111,78.11664248,101.2225498,129.8506177,167.1329234,218.2094885,284.4380679,778.7779415,25.09904851,7.6820655,36.771793,0.668913458,0.518578393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055688715,0.183438248,0.313145649,0.516133355,0.81343137,0.975668691,1.190393645,1.432955858,1.883447447,2.396541681,2.715003199,3.054446034,3.988685648,5.544454679,8.045027195,10.86370455,11.58224956,11.60269424,11.99763285,12.11862111,12.46314237,12.13881585,13.88149028,12.66385338,10.88072407,8.823634518,5.28052233,3.233102842,1.194543999,0.166806645,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,49300,51000,240900000,4723.529412,4890,1,29023,RICE,6407.474219,6225.47423,6043.474233,5861.474236,5679.474239,5497.474243,5315.474247,5133.47425,4951.474254,4769.474257,4587.47426,4405.474263,4223.474297,4041.489374,3859.625731,3677.967504,3496.595058,3315.598316,3135.150726,2955.611403,2777.290399,2600.885579,2426.576824,2254.398211,2084.725008,1917.451385,1752.75107,1591.006545,1432.385807,1277.696432,1127.612428,982.9218517,845.344746,717.1610173,600.4563449,496.7878515,405.795867,326.2429051,256.6430192,196.5032927,145.5123116,103.2926699,69.34086533,43.74234158,25.81404994,13.77411569,6.159463612,1.9413084,0.261311826,0.001059637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0.015104277,0.151458698,0.49322778,1.120778626,2.124034465,3.676440008,6.137113367,9.81610615,15.41128242,23.10252418,32.92390921,45.25070174,59.97707605,77.27675815,97.53222973,120.9114876,148.2221101,180.1381028,217.4475227,261.8704133,315.6866814,380.9820053,459.3135083,550.3215214,480.8199917,23.20590256,0.75829506,36.697044,0.588465882,0.398422105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026780943,0.051203583,0.110402435,0.144606892,0.238794243,0.373455297,0.54161392,0.850121237,1.184060027,1.349679643,1.680211137,1.885350076,2.098221822,2.46197644,2.832692072,3.526982849,3.99761213,4.487884484,5.304214048,6.661039311,8.198470446,9.424603827,11.00044969,11.48847487,10.90240205,11.19695921,11.36060192,11.35697314,10.78483726,11.39832238,10.30301362,8.10258802,6.034189388,4.745227177,3.685706982,1.905231318,0.305046114,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,4400,6100,21500000,3524.590164,4890,1,29143,RICE,6428.274806,6246.27479,6064.274785,5882.274781,5700.274777,5518.274774,5336.27477,5154.274765,4972.274762,4790.274758,4608.274754,4426.27475,4244.2878,4062.403947,3880.712701,3699.282537,3518.220436,3337.6018,3157.462788,2978.115674,2800.120445,2623.985354,2449.897257,2277.887667,2108.153475,1940.571206,1775.514586,1613.511402,1454.879468,1300.031493,1149.616713,1004.589941,866.0382595,736.2250643,617.0690016,510.9740267,417.9417734,336.6944949,265.6407096,204.0156895,151.4215107,107.8606614,72.78364132,46.04092817,26.95678066,14.25745387,6.371750721,2.056864884,0.31490067,0.000956387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013053587,0.129205213,0.437962761,1.007803048,1.945706501,3.327074016,5.188066112,7.840955964,11.84573083,17.71064326,25.62255116,35.61296462,47.87877698,62.2965115,79.23989602,99.23671634,122.6047862,149.756815,181.3420388,218.3152702,261.7635935,313.9504015,376.7943436,452.6993718,541.6671235,480.0149142,23.32019077,0.1665067,36.84446,0.501252085,0.333761769,0,0,0,0,0,0,0,0,0,0,0,0,0.012307263,0.065127746,0.082546327,0.152270957,0.200386733,0.271261176,0.315849479,0.598191088,0.869494901,1.192600081,1.388396526,1.643980274,1.785522291,2.021695903,2.464615848,2.964930064,3.552096765,3.930293934,4.257352856,5.118921628,6.129999558,7.401853793,9.135046979,11.20131155,11.40260523,11.22247443,10.90125203,10.95927184,11.93328802,10.63581755,11.6134081,10.36576486,8.69469979,6.558716574,5.10377755,3.680150051,1.924727063,0.247993188,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,80,3600,3700,16900000,4567.567568,4690,1,29181,RICE,6350.703886,6168.703884,5986.703881,5804.70388,5622.703877,5440.703873,5258.70387,5076.703868,4894.703865,4712.703863,4530.703861,4348.704548,4166.750924,3984.952897,3803.402154,3622.124018,3441.234017,3261.021573,3081.724745,2903.651285,2727.169059,2552.558112,2379.964128,2209.393088,2041.12073,1875.188835,1711.697874,1550.924211,1393.444737,1240.329316,1092.208341,950.4058038,816.882505,693.9226346,583.1882507,484.6157892,397.3481597,320.4420894,252.7943061,194.0706257,144.0843479,102.6962539,69.54655499,44.63614127,27.1147349,14.94957342,7.029315729,2.551068835,0.521483579,0.038990675,0.000288909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000689686,0.047069742,0.249045427,0.698305143,1.420171829,2.530174201,4.317732202,7.020906128,10.94744891,16.46522527,23.85428083,33.26030057,44.68926275,58.41690697,74.48501499,92.99405675,114.2203962,138.740925,167.6255068,201.504534,241.7019998,290.1787035,349.2188354,420.4844544,503.9119953,598.6443697,508.8018189,22.89397715,-0.06081243,37.225586,0.598316727,0.413323695,0,0,0,0,0,0,0,0,0,0,0,0,0.019919528,0.085301808,0.115342188,0.143857104,0.225213289,0.387212482,0.534489498,0.766512122,1.059258523,1.21583981,1.402573156,1.643699724,1.861588296,2.088233906,2.330518391,2.697149337,3.670003409,3.881248665,4.522013303,5.93566298,7.442369862,8.743290194,9.548113353,10.85848504,11.15734468,10.31218711,10.97868064,10.96445738,11.01911192,10.71333656,11.57479754,10.17429456,7.138957144,5.723203423,4.914035812,3.48697035,2.134749137,0.529977762,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,31500,32000,172400000,5387.5,5470,1,29207,RICE,6383.451324,6201.451338,6019.451338,5837.451338,5655.451339,5473.451339,5291.451339,5109.45134,4927.45134,4745.451339,4563.451339,4381.451339,4199.456538,4017.535806,3835.789061,3654.237529,3473.015516,3292.260872,3112.160537,2932.99253,2755.256636,2579.493011,2405.766655,2234.308651,2065.157792,1898.377266,1734.181976,1572.960118,1415.125643,1261.216805,1112.063291,968.708513,832.6216828,705.8211545,590.2590994,487.5811256,397.6890942,319.0361943,250.3923237,191.2609517,141.1695021,99.58513203,66.37602891,41.45384789,23.76322976,12.0644825,5.0037951,1.442214438,0.166137538,0.000582213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005198874,0.08446759,0.337721916,0.786190224,1.564177178,2.809533184,4.709197195,7.541191012,11.80529622,18.04167138,26.31531483,36.85731103,49.7064517,64.92592599,82.73063553,103.5087775,127.6743032,155.765465,188.61195,227.2571721,273.1703419,328.3698134,394.8077578,474.1297836,566.2377532,494.5089138,23.07390843,0.26630554,36.50505,0.497072276,0.324066218,0,0,0,0,0,0,0,0,0,0,0,0,0.008590808,0.050391383,0.0741381,0.112995137,0.188635199,0.251487531,0.44416941,0.598336754,0.997739158,1.183054274,1.474785858,1.675986555,1.912244279,2.142751782,2.508141124,2.97139202,3.652364963,3.830975553,4.527215875,5.742874736,6.689431056,7.922588792,9.315399539,11.62779993,10.77422669,11.15215013,11.8533701,11.08101359,10.81609613,11.02402369,11.08570341,9.801857707,8.315323514,6.422301131,4.865908936,3.399106994,1.48934757,0.016080591,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,81,3000,3000,21100000,7033.333333,7030,1,48015,RICE,6308.172385,6142.172394,5976.172397,5810.172407,5644.172377,5478.172379,5312.172381,5146.172383,4980.172385,4814.172387,4648.172388,4482.17239,4316.172392,4150.172394,3984.172395,3818.172397,3652.172399,3486.172401,3320.181553,3154.310234,2988.713533,2823.39158,2658.267748,2493.401128,2329.034582,2165.287194,2002.312565,1840.486716,1680.044733,1521.50877,1365.39697,1211.786925,1061.375199,915.1060135,774.9724054,645.3037153,531.32578,431.9769486,344.9070184,269.0635216,204.2171653,149.5661294,104.2053244,67.27374294,38.45201842,18.08680671,6.451325377,1.595191452,0.246368138,0.021276265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914971,0.137829576,0.541126702,1.219171182,2.095337825,3.228715476,4.862167458,7.114777772,10.14014717,14.31429621,19.87231182,27.33634662,37.22454455,49.61449833,65.20276992,84.93358271,110.7999725,147.1312798,199.153341,691.7791824,26.00103848,6.081451,37.02305,0.543179799,0.389530281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017145607,0.085820486,0.137315826,0.138562167,0.147516363,0.228275403,0.327785973,0.401045442,0.619144795,0.820506322,1.080130473,1.553056597,1.849480915,2.345763847,3.065262087,4.065680972,5.555547685,8.960164726,11.19046859,11.89448629,12.40182106,13.0286781,12.63549981,11.96368051,10.7875602,10.73229983,11.3870102,12.15929008,10.00983319,4.848503537,1.24670657,0.315956343,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,51,2300,2500,8500000,3400,3700,1,48037,RICE,5982.802273,5816.802283,5650.802258,5484.802254,5318.802243,5152.802237,4986.80223,4820.802224,4654.802218,4488.802212,4322.802205,4156.802199,3990.802193,3824.810133,3658.922116,3493.288977,3327.914879,3162.720005,2997.697377,2832.994229,2668.866385,2505.440642,2343.350256,2183.122256,2024.587185,1867.841537,1713.120715,1560.575506,1410.591595,1263.750056,1120.306516,980.9186677,846.6432516,720.4545171,605.0983568,502.64666,412.8174016,334.1673198,265.5978476,206.4859191,155.9702967,113.207989,78.14153495,50.35014484,29.12132069,14.32871349,5.651458802,1.367697096,0.061275062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007946293,0.119935243,0.486802186,1.112710417,1.91784278,2.895221015,4.192079371,6.064241582,8.638504191,12.54812567,18.32013084,25.78506583,35.03942406,46.318609,59.77340563,75.78950171,94.94796854,117.5044347,144.1165921,175.8411826,215.6524532,266.2962989,329.8446088,406.0153562,760.1147322,24.04097712,1.1024915,36.303307,0.530121363,0.348108567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017948052,0.073687562,0.118565715,0.119485755,0.120945064,0.150977948,0.242994578,0.34655814,0.535397232,0.946469572,1.084302691,1.250644405,1.46957568,1.709533609,2.106451784,2.364449654,2.710253882,3.42142261,3.483617408,4.91453474,6.940556224,8.887065678,10.7830127,11.23614404,11.38155459,11.18187921,10.64611956,9.77716687,10.11274558,9.654393842,8.723193298,8.833179441,8.693609934,6.035412851,4.107039393,1.81911071,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,29300,29500,172000000,5830.508475,5870,1,48039,RICE,6347.278902,6181.278911,6015.278923,5849.278923,5683.278917,5517.27892,5351.278923,5185.278925,5019.278928,4853.278931,4687.278932,4521.278935,4355.278938,4189.278941,4023.278944,3857.278947,3691.278949,3525.278952,3359.278955,3193.279958,3027.336465,2861.655214,2696.28734,2531.156854,2366.228995,2201.608926,2037.404574,1873.852568,1711.303755,1549.977853,1390.554161,1233.756892,1080.00946,929.9661927,784.692501,645.7803263,517.6561771,405.5508059,311.7366742,233.6941855,168.4180485,114.7064432,71.73836153,39.21359889,17.02934489,5.332091902,1.134665632,0.082115982,5.99E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000999773,0.057504621,0.376250613,1.008373969,1.877885053,2.950022559,4.329951237,6.125595725,8.573587749,12.02477185,16.69886646,23.27517122,32.47789985,44.73046536,60.68719506,81.41350043,108.5013227,146.3771701,787.0242049,26.23662014,7.673609,35.509228,0.567822188,0.417506798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079285109,0.137183251,0.160118786,0.162821186,0.18683005,0.276702513,0.351322496,0.564998733,0.731463292,1.063044233,1.679676072,2.265749361,2.739485629,3.575913186,4.535221008,6.935775444,9.892518916,14.42278373,16.4364404,13.85384792,13.91701048,13.52723487,13.64473996,13.72678897,15.10963378,10.47609632,4.337539783,1.182973946,0.026800571,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,6200,6300,35000000,5555.555556,5650,1,48057,RICE,6395.687486,6229.687492,6063.687501,5897.687482,5731.687501,5565.687497,5399.687495,5233.687491,5067.687489,4901.687487,4735.687484,4569.687481,4403.687478,4237.687476,4071.687473,3905.68747,3739.687468,3573.687465,3407.687462,3241.687489,3075.745551,2910.048862,2744.59883,2579.44834,2414.602502,2249.995959,2085.618165,1921.719392,1758.609701,1596.448682,1435.949361,1277.69827,1121.843318,969.1266473,820.8754462,679.0847402,547.0070593,429.0806227,328.4355368,244.3617726,175.3761166,119.2114267,74.88663718,41.09501635,17.77930199,5.603505907,1.212724517,0.187640625,0.000509307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92E-05,0.05809344,0.361406647,0.911378383,1.760890989,2.915055589,4.308515067,5.930723896,8.031953328,10.92226477,14.76124876,20.26192933,28.01084137,38.15589256,51.43922393,69.18802592,93.39732193,127.3196434,744.4151393,26.52823783,7.5886207,35.82687,0.583903684,0.455700145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076641764,0.104169095,0.148065814,0.193035784,0.196242395,0.200908943,0.257412719,0.426631934,0.561573203,0.841745795,1.330885696,1.755350566,2.15206251,3.282145514,4.210367349,6.220741814,8.994528606,12.52147259,15.25451576,17.12045927,15.27496175,14.88167603,13.50066799,13.97217465,16.06676434,10.6722133,4.758501181,0.770806142,0.253277484,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,28800,29000,134400000,4634.482759,4670,1,48071,RICE,6272.11147,6106.111487,5940.111495,5774.11148,5608.11147,5442.11147,5276.111469,5110.111469,4944.111468,4778.111468,4612.111468,4446.111467,4280.111467,4114.111466,3948.111466,3782.111466,3616.111465,3450.111465,3284.125733,3118.230846,2952.485123,2787.010435,2621.862767,2457.003317,2292.39352,2128.05926,1964.162277,1801.204845,1639.62512,1479.745331,1321.808432,1166.344191,1014.125507,866.0677977,723.0450731,588.0451823,466.4831877,363.3677979,277.4976172,205.3589129,145.4344163,97.09045002,60.08445306,32.89788644,14.78511129,4.806172701,0.849985707,0.098064673,0.001185714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014268708,0.119381562,0.373659302,0.898971607,1.751303411,2.891854066,4.282058021,5.947798344,8.050815822,11.09338376,15.51365946,21.63387014,29.69697212,40.23273166,54.01404731,71.95633861,94.93361453,125.9337235,170.3717292,1121.714313,25.78380402,6.1186295,35.78763,0.430496667,0.286398781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019591246,0.051507737,0.099613135,0.157947077,0.197899748,0.201455156,0.206654906,0.263275269,0.429932417,0.744122508,0.987321837,1.340887033,1.840288307,2.250787348,3.130498776,4.162281075,5.288458159,8.758283348,12.99002249,15.23495346,14.19361432,13.6573844,14.04685048,15.72040401,12.67160791,12.22696517,12.02249201,8.05589135,4.472122193,0.433550398,0.143336739,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,81,39700,39800,294000000,7386.934673,7410,1,48089,RICE,6287.405639,6121.405644,5955.405643,5789.405637,5623.405648,5457.405648,5291.405648,5125.405648,4959.405646,4793.405645,4627.405644,4461.405644,4295.405644,4129.405644,3963.405643,3797.405643,3631.405801,3465.416351,3299.490273,3133.769526,2968.340263,2803.148246,2638.182243,2473.549203,2309.398715,2145.826811,1983.0663,1821.536811,1661.594904,1503.725085,1348.146574,1195.085938,1045.405334,900.4808827,763.5914786,639.7909634,530.7709716,434.1886573,348.6432498,273.5505722,208.8854335,154.3783438,108.873335,71.58758163,42.10698296,20.75434391,7.831433511,2.220992198,0.40223512,0.04587225,0.000105541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157597,0.010707619,0.084629868,0.363882873,0.934619819,1.742603178,2.776600915,4.143560262,5.993072136,8.421168528,11.66065768,16.13116843,22.18926166,30.31944308,40.74093175,53.68029593,69.99969229,91.07524107,120.1858362,162.3853196,219.3653288,657.2934348,25.87593749,5.48358,37.296513,0.522139591,0.377801656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000635983,0.065374254,0.111594738,0.129536499,0.145364831,0.175180731,0.260516429,0.310420149,0.400389831,0.634096059,0.845135581,1.21837532,1.526997466,1.798626146,2.360497155,3.177818498,4.434324271,6.747540262,9.432175302,10.55642474,11.39184224,11.59155739,12.51535617,12.85469669,11.52298258,10.69087007,10.2781365,11.00950582,11.50436862,11.34029559,4.655182507,1.950220934,0.363960639,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,13400,13500,77500000,5740.740741,5780,1,48157,RICE,6333.595672,6167.59567,6001.595676,5835.595674,5669.595718,5503.59572,5337.595723,5171.595726,5005.595729,4839.595732,4673.595735,4507.595738,4341.595741,4175.595744,4009.595747,3843.59575,3677.595753,3511.595756,3345.595759,3179.596913,3013.715447,2848.155836,2682.873801,2517.805327,2353.014959,2188.585658,2024.680987,1861.620307,1699.62488,1539.12245,1381.048711,1225.554829,1073.145981,924.7282641,781.6955291,647.176748,526.4740321,422.3204072,332.2924964,254.9928627,189.4396648,134.4998968,89.28862828,53.53897198,27.11006602,10.21476002,2.798329004,0.400137585,0.007731278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001151575,0.11968247,0.56006837,1.278030412,2.209553872,3.419182838,4.989879156,7.085204733,10.02452126,14.02909153,19.5266583,27.45291664,37.95903247,51.55018066,69.13246132,92.09972347,123.5809386,168.8782192,673.890352,26.15419123,7.267067,35.982193,0.547357391,0.387796067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010299047,0.105588134,0.1477626,0.149343818,0.176975643,0.222366338,0.284441203,0.449789396,0.595527027,0.798203584,1.318541522,1.791977445,2.19818085,2.978660606,3.685160393,5.109285545,7.581613305,11.30823003,12.74880714,13.69063254,13.95322093,13.22124325,11.95089493,12.38980323,12.53772747,12.98290944,13.95269833,6.512349616,2.710007578,0.437759059,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,3600,3600,20000000,5555.555556,5560,1,48167,RICE,6319.756031,6153.756056,5987.756086,5821.756104,5655.756101,5489.756112,5323.756124,5157.756135,4991.756146,4825.756156,4659.756169,4493.756181,4327.756192,4161.756204,3995.756216,3829.756227,3663.756239,3497.75625,3331.756262,3165.756274,2999.783876,2834.050421,2668.629604,2503.473748,2338.530411,2173.856057,2009.561911,1845.905738,1683.312292,1521.976304,1362.455174,1205.609858,1052.051779,902.445377,757.9391582,619.2108233,490.549963,377.6362905,284.8732655,208.4621652,145.3924409,94.59925304,55.23090989,26.8115862,9.689010601,2.325514744,0.254760711,0.000155968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027590791,0.294123879,0.873295416,1.717428549,2.774079241,4.099714331,5.8055558,8.149371974,11.55591447,16.21991481,22.69877254,31.85344566,44.29535429,60.68894105,82.18271036,109.454364,146.7934913,866.4172948,26.07082044,7.8806467,34.85814,0.538081608,0.392590452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060940839,0.130117988,0.167870804,0.170693727,0.176273372,0.258280347,0.365708877,0.575426475,0.748908863,1.100967807,1.773414264,2.488694454,2.833909298,4.000656026,4.717983763,6.780840386,10.30342921,15.98871626,15.60096176,14.62691649,15.08602374,14.33520939,14.33363058,15.56277444,13.81695963,7.270855251,2.52990679,0.193929173,0,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1991,90,8900,9000,50000000,5555.555556,5620,1,48201,RICE,6315.757027,6149.757021,5983.757025,5817.757024,5651.757031,5485.757032,5319.757033,5153.757034,4987.757035,4821.757036,4655.757036,4489.757036,4323.757037,4157.757037,3991.757038,3825.757039,3659.757039,3493.75704,3327.757504,3161.805562,2996.066192,2830.611093,2665.422271,2500.49365,2335.888429,2171.683681,2008.052612,1845.38225,1684.139818,1524.471002,1367.039737,1212.326328,1060.869255,913.4898911,771.2678333,637.3000433,516.5370272,412.3736786,323.5046011,247.602677,183.2246289,129.4245777,85.5738607,51.21424482,25.90756997,10.0389332,2.845906942,0.439478142,0.0188273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463697,0.048520724,0.309150071,0.854051166,1.665228599,2.736606757,4.131385474,5.926636695,8.295566983,11.62520451,16.38277219,22.71395537,31.28268923,42.56928016,57.11220655,75.73284234,99.51078371,131.5429926,176.7799752,761.8713398,26.04672907,6.842505,35.98536,0.531802819,0.36840655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058658268,0.115848432,0.147533248,0.163797164,0.199931352,0.2347902,0.339990579,0.456026252,0.766850336,0.954691332,1.391343617,1.90507524,2.503971544,3.036966099,3.834036746,5.230074288,7.585627657,11.59144433,13.40275484,13.89432476,13.34559846,12.70653137,12.54742891,12.2690022,12.32552944,12.99096951,12.60700691,6.401729306,2.643027924,0.349439676,0,0,0,0,0,0,0,0,0,RICE
